Date,TemperatureMin,TemperatureMax,TemperatureMoyenne,Precipitations,HygrometrieMin,HygrometrieMax,HygrometrieMoyenne
2000-10-01,12.8999996185303,22.3999996185303,17.6499996185303,0,49,84,66.5
2000-10-02,11.8000001907349,19.8999996185303,15.8500003814697,0.400000005960464,46,88,67
2000-10-03,13.5,21.7000007629395,17.6000003814697,0,48,71,59.5
2000-10-04,10.1000003814697,23.5,16.7999992370605,0,43,87,65
2000-10-05,10.1000003814697,23.7000007629395,16.8999996185303,0,44,90,67
2000-10-06,14.8999996185303,18.7999992370605,16.8500003814697,0,42,63,52.5
2000-10-07,10.8999996185303,17.7000007629395,14.3000001907349,0,37,60,48.5
2000-10-08,11.3999996185303,19.7000007629395,15.5500001907349,0,39,63,51
2000-10-09,11.6999998092651,20.6000003814697,16.1499996185303,0,43,80,61.5
2000-10-10,13.8999996185303,18.7999992370605,16.3500003814697,3,58,91,74.5
2000-10-11,11.8000001907349,19.7000007629395,15.75,1.39999997615814,63,92,77.5
2000-10-12,12.5,19.8999996185303,16.2000007629395,3.59999990463257,69,93,81
2000-10-13,15.1999998092651,15.3000001907349,15.25,14.1999998092651,89,95,92
2000-10-14,12.8999996185303,16.5,14.6999998092651,24.2000007629395,84,97,90.5
2000-10-15,13.8999996185303,17.8999996185303,15.8999996185303,5,74,95,84.5
2000-10-16,12.6999998092651,17.5,15.1000003814697,13.8999996185303,78,92,85
2000-10-17,10.3999996185303,20.2000007629395,15.3000001907349,0.200000002980232,56,97,76.5
2000-10-18,8.10000038146973,19.7000007629395,13.8999996185303,0,44,96,70
2000-10-19,8.89999961853027,20.5,14.6999998092651,0,56,92,74
2000-10-20,12.6000003814697,22.2000007629395,17.3999996185303,0,60,84,72
2000-10-21,14.1000003814697,23.2999992370605,18.7000007629395,0,50,77,63.5
2000-10-22,12.1000003814697,24.8999996185303,18.5,0,43,85,64
2000-10-23,15.1000003814697,23.2000007629395,19.1499996185303,0,55,76,65.5
2000-10-24,13.1000003814697,21.2999992370605,17.2000007629395,0.200000002980232,58,92,75
2000-10-25,12.6999998092651,21.6000003814697,17.1499996185303,0,55,95,75
2000-10-26,14.6999998092651,20.7999992370605,17.75,0.200000002980232,61,93,77
2000-10-27,12.6999998092651,19.3999996185303,16.0499992370605,0,50,95,72.5
2000-10-28,9.89999961853027,21.8999996185303,15.8999996185303,0.200000002980232,65,90,77.5
2000-10-29,13.8000001907349,20.7000007629395,17.25,0,64,91,77.5
2000-10-30,12.1000003814697,19.7999992370605,15.9499998092651,0,77,94,85.5
2000-10-31,14.8000001907349,15.8999996185303,15.3500003814697,0.800000011920929,60,85,72.5
2000-11-01,7.30000019073486,17.1000003814697,12.1999998092651,0,54,88,71
