note,velocity,time_symb,pitch,hand,time_wav
40,0,469.0,E2,L,234.5
73,0,469.0,C#5,R,234.5
49,64,469.0,C#3,L,234.5
57,66,469.0,A3,L,234.5
52,0,469.0,E3,L,234.5
52,63,469.0,E3,L,234.5
45,65,469.0,A2,L,234.5
85,0,470.0,C#6,R,235.0
52,0,470.0,E3,L,235.0
79,0,470.0,G5,R,235.0
57,0,470.0,A3,L,235.0
81,0,470.0,A5,R,235.0
76,0,470.0,E5,R,235.0
49,0,470.0,C#3,L,235.0
45,0,470.0,A2,L,235.0
73,0,470.0,C#5,R,235.0
79,44,470.625,G5,R,235.3125
45,64,470.625,A2,L,235.3125
81,59,470.625,A5,R,235.3125
73,66,470.625,C#5,R,235.3125
37,59,470.625,C#2,L,235.3125
33,69,470.625,A1,L,235.3125
85,74,470.625,C#6,R,235.3125
76,46,470.625,E5,R,235.3125
40,59,470.625,E2,L,235.3125
76,0,471.0,E5,R,235.5
45,0,471.0,A2,L,235.5
81,0,471.0,A5,R,235.5
79,0,471.0,G5,R,235.5
33,0,471.0,A1,L,235.5
73,0,471.0,C#5,R,235.5
37,0,471.0,C#2,L,235.5
85,0,471.0,C#6,R,235.5
40,0,471.0,E2,L,235.5
79,50,471.5,G5,R,235.75
33,53,471.5,A1,L,235.75
73,54,471.5,C#5,R,235.75
37,59,471.5,C#2,L,235.75
76,52,471.5,E5,R,235.75
40,47,471.5,E2,L,235.75
85,71,471.5,C#6,R,235.75
45,53,471.5,A2,L,235.75
81,66,471.5,A5,R,235.75
45,0,472.0,A2,L,236.0
33,0,472.0,A1,L,236.0
76,0,472.0,E5,R,236.0
37,0,472.0,C#2,L,236.0
40,0,472.0,E2,L,236.0
73,0,472.0,C#5,R,236.0
85,0,472.0,C#6,R,236.0
81,0,472.0,A5,R,236.0
79,0,472.0,G5,R,236.0
85,72,472.84375,C#6,R,236.421875
76,47,472.84375,E5,R,236.421875
73,63,472.84375,C#5,R,236.421875
45,59,472.875,A2,L,236.4375
85,72,472.875,C#6,R,236.4375
76,47,472.875,E5,R,236.4375
40,53,472.875,E2,L,236.4375
73,63,472.875,C#5,R,236.4375
85,0,472.875,C#6,R,236.4375
76,0,472.875,E5,R,236.4375
73,0,472.875,C#5,R,236.4375
33,58,472.875,A1,L,236.4375
37,59,472.875,C#2,L,236.4375
40,0,473.0,E2,L,236.5
37,0,473.0,C#2,L,236.5
45,0,473.0,A2,L,236.5
33,0,473.0,A1,L,236.5
73,0,473.0,C#5,R,236.5
76,0,473.0,E5,R,236.5
85,0,473.0,C#6,R,236.5
74,62,473.625,D5,R,236.8125
86,75,473.625,D6,R,236.8125
78,52,473.625,F#5,R,236.8125
78,0,474.0,F#5,R,237.0
86,0,474.0,D6,R,237.0
74,0,474.0,D5,R,237.0
50,54,474.0,D3,L,237.0
38,53,474.0,D2,L,237.0
73,63,474.125,C#5,R,237.0625
73,0,474.25,C#5,R,237.125
71,61,474.25,B4,R,237.125
71,0,474.5,B4,R,237.25
69,71,474.5,A4,R,237.25
71,63,475.0,B4,R,237.5
38,0,475.0,D2,L,237.5
50,0,475.0,D3,L,237.5
69,0,475.0,A4,R,237.5
73,72,475.25,C#5,R,237.625
71,0,475.25,B4,R,237.625
73,0,475.5,C#5,R,237.75
74,69,475.5,D5,R,237.75
74,0,476.0,D5,R,238.0
76,61,476.0,E5,R,238.0
42,52,476.0,F#2,L,238.0
54,46,476.0,F#3,L,238.0
78,74,476.5,F#5,R,238.25
76,0,476.5,E5,R,238.25
79,76,476.75,G5,R,238.375
42,0,477.0,F#2,L,238.5
79,76,477.0,G5,R,238.5
79,0,477.0,G5,R,238.5
54,0,477.0,F#3,L,238.5
78,0,477.0,F#5,R,238.5
81,82,477.0,A5,R,238.5
83,83,477.5,B5,R,238.75
81,0,477.5,A5,R,238.75
45,58,477.5,A2,L,238.75
57,49,477.5,A3,L,238.75
85,86,477.75,C#6,R,238.875
83,0,477.75,B5,R,238.875
79,0,478.0,G5,R,239.0
85,86,478.0,C#6,R,239.0
57,0,478.0,A3,L,239.0
45,0,478.0,A2,L,239.0
85,0,478.0,C#6,R,239.0
50,48,478.25,D3,L,239.125
86,70,478.25,D6,R,239.125
62,39,478.25,D4,L,239.125
85,67,478.5,C#6,R,239.25
85,0,478.5,C#6,R,239.25
62,0,479.0,D4,L,239.5
50,0,479.0,D3,L,239.5
83,73,479.0,B5,R,239.5
86,0,479.0,D6,R,239.5
85,0,479.0,C#6,R,239.5
81,79,479.3333333333333,A5,R,239.66666666666666
83,0,479.3333333333333,B5,R,239.66666666666666
81,0,479.66666666666663,A5,R,239.83333333333331
79,75,479.6666666666667,G5,R,239.83333333333334
38,56,479.6875,D2,L,239.84375
50,54,479.6875,D3,L,239.84375
38,0,479.75,D2,L,239.875
50,0,479.75,D3,L,239.875
38,56,479.75,D2,L,239.875
50,54,479.75,D3,L,239.875
79,0,480.0,G5,R,240.0
78,80,480.0,F#5,R,240.0
50,0,480.0,D3,L,240.0
38,0,480.0,D2,L,240.0
81,68,480.5,A5,R,240.25
45,43,480.5,A2,L,240.25
78,0,480.75,F#5,R,240.375
57,48,480.75,A3,R,240.375
79,67,481.0,G5,R,240.5
81,0,481.0,A5,R,240.5
45,0,481.0,A2,L,240.5
57,0,481.0,A3,R,240.5
78,81,481.25,F#5,R,240.625
78,0,481.5,F#5,R,240.75
78,81,481.5,F#5,R,240.75
76,77,481.5,E5,R,240.75
78,0,482.0,F#5,R,241.0
79,0,482.0,G5,R,241.0
76,0,482.0,E5,R,241.0
33,64,482.0,A1,L,241.0
45,56,482.0,A2,L,241.0
74,78,482.0,D5,R,241.0
74,0,482.25,D5,R,241.125
73,68,482.25,C#5,R,241.125
33,0,482.3333333333333,A1,L,241.16666666666666
45,0,482.3333333333333,A2,L,241.16666666666666
50,53,482.6666666666667,D3,L,241.33333333333334
38,48,482.6666666666667,D2,L,241.33333333333334
74,66,482.75,D5,R,241.375
73,0,482.75,C#5,R,241.375
50,0,483.0,D3,L,241.5
74,66,483.0,D5,R,241.5
74,0,483.0,D5,R,241.5
50,53,483.0,D3,L,241.5
38,0,483.0,D2,L,241.5
38,48,483.0,D2,L,241.5
74,0,483.25,D5,R,241.625
73,59,483.2916666666667,C#5,R,241.64583333333334
71,60,483.3333333333333,B4,R,241.66666666666666
73,0,483.33333333333337,C#5,R,241.66666666666669
69,68,483.5,A4,R,241.75
71,0,483.5,B4,R,241.75
71,57,483.875,B4,R,241.9375
69,0,483.875,A4,R,241.9375
50,53,484.0,D3,L,242.0
38,48,484.0,D2,L,242.0
50,0,484.0,D3,L,242.0
38,0,484.0,D2,L,242.0
71,0,484.0,B4,R,242.0
73,72,484.0,C#5,R,242.0
73,0,484.1666666666667,C#5,R,242.08333333333334
74,76,484.1666666666667,D5,R,242.08333333333334
74,0,484.6666666666667,D5,R,242.33333333333334
76,67,484.6666666666667,E5,R,242.33333333333334
76,0,485.0,E5,R,242.5
78,67,485.0,F#5,R,242.5
50,0,485.0,D3,L,242.5
38,0,485.0,D2,L,242.5
42,55,485.0,F#2,L,242.5
54,51,485.0,F#3,L,242.5
79,72,485.5,G5,R,242.75
81,78,485.75,A5,R,242.875
78,0,485.75,F#5,R,242.875
54,0,486.0,F#3,L,243.0
81,78,486.0,A5,R,243.0
83,81,486.0,B5,R,243.0
42,0,486.0,F#2,L,243.0
81,0,486.0,A5,R,243.0
79,0,486.0,G5,R,243.0
57,50,486.5,A3,L,243.25
45,56,486.5,A2,L,243.25
81,0,486.5,A5,R,243.25
83,0,486.5,B5,R,243.25
84,79,486.5,C6,R,243.25
45,0,487.0,A2,L,243.5
57,0,487.0,A3,L,243.5
84,0,487.0,C6,R,243.5
86,75,487.1666666666667,D6,R,243.58333333333334
50,47,487.25,D3,L,243.625
62,47,487.25,D4,L,243.625
84,68,487.3333333333333,C6,R,243.66666666666666
86,0,487.33333333333337,D6,R,243.66666666666669
84,0,487.66666666666663,C6,R,243.83333333333331
83,68,487.6666666666667,B5,R,243.83333333333334
50,0,488.0,D3,L,244.0
83,0,488.0,B5,R,244.0
62,0,488.0,D4,L,244.0
81,73,488.0,A5,R,244.0
81,0,488.4,A5,R,244.2
79,70,488.4,G5,R,244.2
38,51,488.75,D2,L,244.375
50,46,488.75,D3,L,244.375
79,0,488.79999999999995,G5,R,244.39999999999998
78,70,488.8,F#5,R,244.4
50,0,489.0,D3,L,244.5
38,0,489.0,D2,L,244.5
78,0,489.2,F#5,R,244.6
76,64,489.2,E5,R,244.6
38,47,489.5,D2,L,244.75
50,46,489.5,D3,L,244.75
76,0,489.59999999999997,E5,R,244.79999999999998
74,65,489.6,D5,R,244.8
38,0,490.0,D2,L,245.0
50,0,490.0,D3,L,245.0
38,47,490.0,D2,L,245.0
50,46,490.0,D3,L,245.0
74,0,490.0,D5,R,245.0
76,59,490.0,E5,R,245.0
76,0,490.3333333333333,E5,R,245.16666666666666
74,66,490.3333333333333,D5,R,245.16666666666666
74,0,490.66666666666663,D5,R,245.33333333333331
72,60,490.6666666666667,C5,R,245.33333333333334
72,0,491.0,C5,R,245.5
71,60,491.0,B4,R,245.5
50,0,491.0,D3,L,245.5
38,0,491.0,D2,L,245.5
38,48,491.0625,D2,L,245.53125
50,55,491.0625,D3,L,245.53125
38,48,491.25,D2,L,245.625
38,0,491.25,D2,L,245.625
50,55,491.25,D3,L,245.625
50,0,491.25,D3,L,245.625
71,0,491.5,B4,R,245.75
69,57,491.5,A4,R,245.75
50,0,492.0,D3,L,246.0
38,0,492.0,D2,L,246.0
69,0,492.0,A4,R,246.0
67,56,492.0,G4,R,246.0
31,45,492.0,G1,L,246.0
43,33,492.25,G2,R,246.125
67,0,492.5,G4,R,246.25
69,56,492.5,A4,R,246.25
69,0,492.75,A4,R,246.375
71,52,492.75,B4,R,246.375
71,0,493.0,B4,R,246.5
72,50,493.0,C5,R,246.5
31,0,493.0,G1,L,246.5
43,0,493.0,G2,R,246.5
72,0,493.5,C5,R,246.75
74,61,493.5,D5,R,246.75
74,0,494.0,D5,R,247.0
76,55,494.0,E5,R,247.0
76,0,494.25,E5,R,247.125
74,62,494.25,D5,R,247.125
74,0,494.5,D5,R,247.25
76,56,494.5,E5,R,247.25
50,50,495.0,D3,L,247.5
38,49,495.0,D2,L,247.5
76,0,495.0,E5,R,247.5
74,61,495.0,D5,R,247.5
74,0,495.5,D5,R,247.75
72,57,495.5,C5,R,247.75
71,52,495.75,B4,R,247.875
72,0,495.75,C5,R,247.875
38,0,496.0,D2,L,248.0
71,0,496.0,B4,R,248.0
50,0,496.0,D3,L,248.0
69,54,496.0,A4,R,248.0
38,59,496.25,D2,L,248.125
50,54,496.25,D3,R,248.125
38,0,496.5,D2,L,248.25
31,66,496.5,G1,L,248.25
43,47,496.5,G2,L,248.25
50,0,496.5,D3,R,248.25
67,62,496.5,G4,R,248.25
67,0,496.75,G4,R,248.375
69,55,496.875,A4,R,248.4375
69,0,497.0,A4,R,248.5
69,0,497.0,A4,R,248.5
31,0,497.0,G1,L,248.5
43,0,497.0,G2,L,248.5
69,55,497.0,A4,R,248.5
31,56,497.25,G1,L,248.625
43,32,497.25,G2,L,248.625
71,56,497.25,B4,R,248.625
69,0,497.25,A4,R,248.625
71,0,497.75,B4,R,248.875
72,53,497.75,C5,R,248.875
72,0,498.0,C5,R,249.0
74,66,498.0,D5,R,249.0
43,0,498.0,G2,L,249.0
31,0,498.0,G1,L,249.0
76,57,498.5,E5,R,249.25
74,0,498.5,D5,R,249.25
76,0,499.0,E5,R,249.5
74,65,499.0,D5,R,249.5
76,57,499.25,E5,R,249.625
74,0,499.25,D5,R,249.625
74,58,499.5,D5,R,249.75
76,0,499.5,E5,R,249.75
38,50,499.5,D2,L,249.75
50,50,499.5,D3,L,249.75
74,0,500.0,D5,R,250.0
72,56,500.0,C5,R,250.0
50,50,500.0,D3,L,250.0
50,0,500.0,D3,L,250.0
38,0,500.0,D2,L,250.0
38,50,500.0,D2,L,250.0
71,55,500.5,B4,R,250.25
72,0,500.5,C5,R,250.25
38,0,500.5,D2,L,250.25
50,0,500.5,D3,L,250.25
69,57,500.75,A4,R,250.375
71,0,500.875,B4,R,250.4375
38,60,500.875,D2,L,250.4375
50,49,500.875,D3,R,250.4375
50,0,501.0,D3,R,250.5
67,62,501.0,G4,R,250.5
69,0,501.0,A4,R,250.5
31,78,501.0,G1,L,250.5
38,0,501.0,D2,L,250.5
69,55,501.5,A4,R,250.75
67,0,501.5,G4,R,250.75
31,0,501.75,G1,L,250.875
55,38,501.875,G3,L,250.9375
43,61,501.875,G2,L,250.9375
55,0,502.0,G3,L,251.0
43,0,502.0,G2,L,251.0
69,0,502.0,A4,R,251.0
71,60,502.0,B4,R,251.0
72,60,502.25,C5,R,251.125
71,0,502.25,B4,R,251.125
72,0,502.5,C5,R,251.25
72,60,502.5,C5,R,251.25
72,0,502.625,C5,R,251.3125
74,67,502.625,D5,R,251.3125
74,0,503.0,D5,R,251.5
76,65,503.0,E5,R,251.5
43,61,503.125,G2,L,251.5625
55,59,503.125,G3,R,251.5625
38,64,503.375,D2,L,251.6875
50,57,503.375,D3,L,251.6875
43,0,503.375,G2,L,251.6875
38,0,503.5,D2,L,251.75
74,60,503.5,D5,R,251.75
50,0,503.5,D3,L,251.75
55,0,503.5,G3,R,251.75
76,64,503.75,E5,R,251.875
76,0,503.75,E5,R,251.875
76,64,504.0,E5,R,252.0
76,0,504.0,E5,R,252.0
78,66,504.0,F#5,R,252.0
74,0,504.0,D5,R,252.0
50,40,504.0,D3,L,252.0
38,43,504.0,D2,L,252.0
78,0,504.5,F#5,R,252.25
79,55,504.5,G5,R,252.25
79,0,505.0,G5,R,252.5
76,0,505.0,E5,R,252.5
38,0,505.0,D2,L,252.5
81,60,505.0,A5,R,252.5
50,0,505.0,D3,L,252.5
83,66,505.25,B5,R,252.625
81,0,505.25,A5,R,252.625
38,57,505.4375,D2,L,252.71875
50,63,505.4375,D3,R,252.71875
38,0,505.5,D2,L,252.75
38,57,505.5,D2,L,252.75
50,0,505.5,D3,R,252.75
55,76,505.6875,G3,L,252.84375
43,68,505.6875,G2,L,252.84375
38,0,505.6875,D2,L,252.84375
79,65,505.75,G5,R,252.875
55,0,505.75,G3,L,252.875
43,0,505.75,G2,L,252.875
79,0,506.0,G5,R,253.0
81,61,506.0,A5,R,253.0
83,0,506.0,B5,R,253.0
81,0,506.5,A5,R,253.25
83,54,506.5,B5,R,253.25
43,48,506.5,G2,L,253.25
55,50,506.5,G3,L,253.25
83,0,506.8333333333333,B5,R,253.41666666666666
84,61,506.8333333333333,C6,R,253.41666666666666
43,0,507.0,G2,L,253.5
84,0,507.0,C6,R,253.5
55,0,507.0,G3,L,253.5
84,61,507.0,C6,R,253.5
84,0,507.25,C6,R,253.625
86,61,507.25,D6,R,253.625
88,67,507.5,E6,R,253.75
86,0,507.75,D6,R,253.875
43,52,507.75,G2,L,253.875
55,43,507.75,G3,R,253.875
43,0,507.9375,G2,L,253.96875
45,70,507.9375,A2,L,253.96875
57,68,507.9375,A3,L,253.96875
88,0,508.0,E6,R,254.0
55,0,508.0,G3,R,254.0
85,74,508.0,C#6,R,254.0
45,0,508.0,A2,L,254.0
57,0,508.0,A3,L,254.0
45,70,508.0,A2,L,254.0
57,68,508.0,A3,L,254.0
86,66,508.25,D6,R,254.125
85,0,508.25,C#6,R,254.125
88,67,508.75,E6,R,254.375
86,0,508.75,D6,R,254.375
45,0,508.75,A2,L,254.375
57,0,508.75,A3,L,254.375
45,62,508.75,A2,L,254.375
57,35,508.78125,A3,R,254.390625
57,0,508.875,A3,R,254.4375
90,70,509.0,F#6,R,254.5
45,0,509.0,A2,L,254.5
88,0,509.0,E6,R,254.5
91,68,509.5,G6,R,254.75
90,0,509.5,F#6,R,254.75
85,70,509.75,C#6,R,254.875
91,0,509.75,G6,R,254.875
57,50,509.875,A3,R,254.9375
85,70,509.875,C#6,R,254.9375
85,0,509.875,C#6,R,254.9375
45,60,509.875,A2,L,254.9375
85,0,510.0,C#6,R,255.0
45,0,510.0,A2,L,255.0
57,0,510.0,A3,R,255.0
86,70,510.0,D6,L,255.0
85,70,510.0,C#6,R,255.0
38,64,510.3333333333333,D2,R,255.16666666666666
85,0,510.3333333333333,C#6,R,255.16666666666666
38,0,510.66666666666663,D2,R,255.33333333333331
40,58,510.6666666666667,E2,R,255.33333333333334
40,0,511.0,E2,R,255.5
86,0,511.0,D6,L,255.5
42,64,511.0,F#2,R,255.5
43,63,511.3333333333333,G2,R,255.66666666666666
42,0,511.3333333333333,F#2,R,255.66666666666666
43,0,511.66666666666663,G2,R,255.83333333333331
45,64,511.6666666666667,A2,R,255.83333333333334
45,64,512.0,A2,R,256.0
45,0,512.0,A2,R,256.0
45,0,512.2,A2,R,256.1
47,63,512.2,B2,R,256.1
47,0,512.6,B2,R,256.3
45,64,512.6,A2,R,256.3
47,60,512.8,B2,R,256.4
45,0,512.8000000000001,A2,R,256.40000000000003
47,0,513.1999999999999,B2,R,256.59999999999997
73,71,513.2,C#5,R,256.6
73,71,513.4,C#5,R,256.7
45,56,513.4,A2,R,256.7
73,0,513.4000000000001,C#5,R,256.70000000000005
43,57,513.5,G2,L,256.75
73,71,513.6,C#5,R,256.8
73,0,513.6,C#5,R,256.8
45,0,513.6,A2,R,256.8
43,0,514.0,G2,L,257.0
42,69,514.0,F#2,L,257.0
73,0,514.0,C#5,R,257.0
42,0,514.4,F#2,L,257.2
40,54,514.4,E2,L,257.2
40,0,514.6,E2,L,257.3
73,69,514.6,C#5,L,257.3
38,62,514.7,D2,L,257.35
73,0,514.7,C#5,L,257.35
40,62,515.0,E2,L,257.5
38,0,515.0,D2,L,257.5
76,75,515.0,E5,R,257.5
40,0,515.5,E2,L,257.75
42,62,515.5,F#2,L,257.75
74,75,515.5,D5,R,257.75
76,0,515.75,E5,R,257.875
43,60,515.75,G2,R,257.875
42,0,516.0,F#2,L,258.0
45,65,516.0,A2,R,258.0
43,60,516.0,G2,R,258.0
43,0,516.0,G2,R,258.0
74,0,516.0,D5,R,258.0
47,65,516.5,B2,R,258.25
45,0,516.5,A2,R,258.25
43,0,516.5,G2,R,258.25
47,0,517.0,B2,R,258.5
45,66,517.0,A2,R,258.5
47,64,517.25,B2,R,258.625
45,0,517.5,A2,R,258.75
45,59,517.5,A2,L,258.75
76,66,517.5,E5,R,258.75
45,0,518.0,A2,L,259.0
43,56,518.0,G2,R,259.0
76,0,518.0,E5,R,259.0
76,66,518.0,E5,R,259.0
47,0,518.0,B2,R,259.0
42,69,518.5,F#2,R,259.25
76,0,518.5,E5,R,259.25
43,0,518.5,G2,R,259.25
40,64,518.75,E2,R,259.375
42,0,518.75,F#2,R,259.375
76,59,518.875,E5,R,259.4375
76,59,519.0,E5,R,259.5
40,0,519.0,E2,R,259.5
40,64,519.0,E2,R,259.5
38,70,519.0,D2,L,259.5
79,76,519.0,G5,R,259.5
76,0,519.0,E5,R,259.5
40,61,519.5,E2,L,259.75
38,0,519.5,D2,L,259.75
40,0,520.0,E2,R,260.0
79,0,520.0,G5,R,260.0
76,0,520.0,E5,R,260.0
40,0,520.0,E2,L,260.0
78,78,520.0,F#5,L,260.0
42,71,520.25,F#2,L,260.125
78,0,520.25,F#5,L,260.125
43,68,520.5,G2,L,260.25
42,0,520.5,F#2,L,260.25
43,0,520.75,G2,L,260.375
45,73,520.75,A2,L,260.375
81,88,521.0,A5,R,260.5
45,0,521.0,A2,L,260.5
47,71,521.0,B2,L,260.5
69,72,521.1666666666666,A4,L,260.5833333333333
69,0,521.3333333333333,A4,L,260.66666666666663
45,65,521.3333333333334,A2,L,260.6666666666667
45,65,521.5,A2,L,260.75
45,0,521.5,A2,L,260.75
47,66,521.75,B2,R,260.875
49,69,522.0,C#3,L,261.0
45,0,522.0,A2,L,261.0
47,66,522.0,B2,R,261.0
47,0,522.0,B2,L,261.0
47,0,522.0,B2,R,261.0
79,80,522.0,G5,R,261.0
50,73,522.5,D3,R,261.25
47,0,522.5,B2,R,261.25
79,0,522.5,G5,R,261.25
50,0,523.0,D3,R,261.5
52,66,523.0,E3,R,261.5
81,0,523.0,A5,R,261.5
49,0,523.0,C#3,L,261.5
54,75,523.25,F#3,R,261.625
69,74,523.375,A4,R,261.6875
52,0,523.375,E3,R,261.6875
79,86,523.5,G5,R,261.75
69,0,523.5,A4,R,261.75
50,78,523.5,D3,L,261.75
79,0,524.0,G5,R,262.0
54,0,524.0,F#3,R,262.0
52,73,524.0,E3,R,262.0
79,86,524.0,G5,R,262.0
50,0,524.0,D3,L,262.0
79,86,524.25,G5,R,262.125
54,67,524.25,F#3,L,262.125
78,81,524.25,F#5,R,262.125
79,0,524.25,G5,R,262.125
52,0,524.25,E3,R,262.125
43,67,524.75,G2,L,262.375
45,80,525.0,A2,L,262.5
79,0,525.0,G5,R,262.5
54,0,525.0,F#3,L,262.5
43,67,525.0,G2,L,262.5
78,0,525.0,F#5,R,262.5
43,0,525.0,G2,L,262.5
47,71,525.5,B2,L,262.75
45,0,525.5,A2,L,262.75
43,0,525.5,G2,L,262.75
69,72,525.625,A4,L,262.8125
45,70,525.75,A2,L,262.875
69,0,525.75,A4,L,262.875
47,0,526.0,B2,L,263.0
45,70,526.0,A2,L,263.0
45,0,526.0,A2,L,263.0
78,89,526.0,F#5,R,263.0
44,72,526.25,G#2,R,263.125
43,68,526.5,G2,L,263.25
76,76,526.5,E5,R,263.25
44,0,526.5,G#2,R,263.25
45,0,526.5,A2,L,263.25
76,0,526.75,E5,R,263.375
40,69,526.875,E2,R,263.4375
78,0,527.0,F#5,R,263.5
40,0,527.0,E2,R,263.5
40,69,527.0,E2,R,263.5
43,0,527.0,G2,L,263.5
37,72,527.25,C#2,R,263.625
40,0,527.25,E2,R,263.625
33,73,527.5,A1,R,263.75
37,0,527.75,C#2,R,263.875
76,68,527.75,E5,R,263.875
76,0,528.0,E5,R,264.0
38,67,528.0,D2,L,264.0
74,71,528.0,D5,R,264.0
33,0,528.0,A1,R,264.0
76,67,528.25,E5,R,264.125
74,0,528.25,D5,R,264.125
40,67,528.25,E2,L,264.125
38,0,528.25,D2,L,264.125
76,0,528.75,E5,R,264.375
78,74,528.75,F#5,R,264.375
42,72,528.75,F#2,L,264.375
42,0,529.0,F#2,L,264.5
43,73,529.0,G2,L,264.5
78,0,529.0,F#5,R,264.5
42,72,529.0,F#2,L,264.5
79,75,529.0,G5,R,264.5
40,0,529.0,E2,L,264.5
43,0,529.5,G2,L,264.75
45,76,529.5,A2,L,264.75
79,0,529.5,G5,R,264.75
81,79,529.5,A5,R,264.75
83,78,529.75,B5,R,264.875
47,77,529.75,B2,L,264.875
42,0,529.75,F#2,L,264.875
47,77,530.0,B2,L,265.0
47,0,530.0,B2,L,265.0
81,75,530.0,A5,R,265.0
45,72,530.0,A2,L,265.0
45,0,530.0,A2,L,265.0
83,78,530.0,B5,R,265.0
83,0,530.0,B5,R,265.0
81,0,530.0,A5,R,265.0
81,0,530.5,A5,R,265.25
83,75,530.5,B5,R,265.25
47,76,530.5,B2,L,265.25
45,0,530.5,A2,L,265.25
83,0,531.0,B5,R,265.5
47,0,531.0,B2,L,265.5
49,77,531.0,C#3,L,265.5
83,0,531.0,B5,R,265.5
85,81,531.0,C#6,R,265.5
47,0,531.0,B2,L,265.5
86,85,531.25,D6,R,265.625
50,79,531.25,D3,L,265.625
49,0,531.25,C#3,L,265.625
52,79,531.5,E3,L,265.75
50,0,531.5,D3,L,265.75
85,0,531.5,C#6,R,265.75
88,84,531.5,E6,R,265.75
88,0,532.0,E6,R,266.0
86,0,532.0,D6,R,266.0
90,82,532.0,F#6,R,266.0
54,78,532.0,F#3,L,266.0
52,0,532.0,E3,L,266.0
86,80,532.25,D6,R,266.125
50,77,532.25,D3,L,266.125
86,80,532.75,D6,R,266.375
88,77,532.75,E6,R,266.375
86,0,532.75,D6,R,266.375
54,0,532.75,F#3,L,266.375
52,77,532.75,E3,L,266.375
50,0,533.0,D3,L,266.5
88,0,533.0,E6,R,266.5
90,0,533.0,F#6,R,266.5
54,79,533.0,F#3,L,266.5
90,84,533.0,F#6,R,266.5
52,0,533.0,E3,L,266.5
86,0,533.0,D6,R,266.5
52,77,533.0,E3,L,266.5
91,89,533.5,G6,R,266.75
54,0,533.5,F#3,L,266.75
55,81,533.5,G3,L,266.75
90,0,533.5,F#6,R,266.75
55,0,533.75,G3,L,266.875
57,79,533.75,A3,L,266.875
93,92,533.75,A6,R,266.875
95,88,534.0,B6,R,267.0
93,92,534.0,A6,R,267.0
93,0,534.0,A6,R,267.0
57,0,534.0,A3,L,267.0
57,79,534.0,A3,L,267.0
52,0,534.0,E3,L,267.0
91,0,534.0,G6,R,267.0
57,0,534.125,A3,L,267.0625
59,83,534.125,B3,L,267.0625
95,0,534.5,B6,R,267.25
93,86,534.5,A6,R,267.25
59,0,534.5,B3,L,267.25
57,75,534.5,A3,L,267.25
93,0,534.75,A6,R,267.375
93,0,534.75,A6,R,267.375
95,87,534.75,B6,R,267.375
93,86,534.875,A6,R,267.4375
59,83,535.0,B3,L,267.5
57,0,535.0,A3,L,267.5
93,0,535.0,A6,R,267.5
95,82,535.0,B6,R,267.5
95,0,535.0,B6,R,267.5
93,86,535.0,A6,R,267.5
93,88,535.25,A6,R,267.625
95,0,535.25,B6,R,267.625
61,77,535.25,C#4,L,267.625
62,82,535.5,D4,L,267.75
59,0,535.5,B3,L,267.75
93,0,535.5,A6,R,267.75
95,88,535.5,B6,R,267.75
93,91,535.625,A6,R,267.8125
95,0,535.625,B6,R,267.8125
95,86,535.75,B6,R,267.875
93,0,535.75,A6,R,267.875
61,0,536.0,C#4,L,268.0
62,0,536.0,D4,L,268.0
64,82,536.0,E4,L,268.0
95,0,536.0,B6,R,268.0
93,0,536.0,A6,R,268.0
93,88,536.0,A6,R,268.0
93,0,536.125,A6,R,268.0625
95,81,536.125,B6,R,268.0625
93,89,536.25,A6,R,268.125
95,0,536.25,B6,R,268.125
93,0,536.375,A6,R,268.1875
95,89,536.375,B6,R,268.1875
66,85,536.5,F#4,L,268.25
95,0,536.5,B6,R,268.25
64,0,536.5,E4,L,268.25
81,95,536.75,A5,R,268.375
81,0,537.0,A5,R,268.5
83,79,537.0,B5,R,268.5
67,93,537.0,G4,L,268.5
66,0,537.0,F#4,L,268.5
83,0,537.25,B5,R,268.625
81,78,537.25,A5,R,268.625
81,0,537.375,A5,R,268.6875
83,77,537.375,B5,R,268.6875
83,0,537.5,B5,R,268.75
81,70,537.59375,A5,R,268.796875
81,0,537.625,A5,R,268.8125
81,70,537.625,A5,R,268.8125
81,0,537.75,A5,R,268.875
83,70,537.75,B5,R,268.875
83,0,538.0,B5,R,269.0
81,64,538.0,A5,R,269.0
81,0,538.125,A5,R,269.0625
83,59,538.125,B5,R,269.0625
83,0,538.25,B5,R,269.125
81,64,538.3125,A5,R,269.15625
81,0,538.5,A5,R,269.25
83,59,538.5,B5,R,269.25
83,0,538.6875,B5,R,269.34375
81,44,538.6875,A5,R,269.34375
81,0,538.75,A5,R,269.375
83,51,538.8125,B5,R,269.40625
83,0,539.0,B5,R,269.5
81,52,539.0,A5,R,269.5
67,0,539.0,G4,L,269.5
81,0,539.25,A5,R,269.625
57,54,539.25,A3,R,269.625
83,56,539.3125,B5,R,269.65625
83,0,539.5,B5,R,269.75
81,63,539.5,A5,R,269.75
59,70,539.5,B3,L,269.75
81,0,539.6666666666666,A5,R,269.8333333333333
83,63,539.6666666666666,B5,R,269.8333333333333
83,0,539.75,B5,R,269.875
81,70,539.875,A5,R,269.9375
59,0,540.0,B3,L,270.0
57,0,540.0,A3,R,270.0
61,71,540.0,C#4,L,270.0
81,0,540.0,A5,R,270.0
83,69,540.0,B5,R,270.0
61,0,540.25,C#4,L,270.125
